transaction_id,customer_id,date,amount,merchant_city,merchant_state,mcc,transaction_type,errors
7475694,CUST_00189,2010-01-01 06:37:00,1.61,Anaheim,CA,5499,food,
7475696,CUST_00043,2010-01-01 06:38:00,3.31,Allentown,PA,5812,food,
7475697,CUST_00176,2010-01-01 06:38:00,7.08,Pascoag,RI,5499,food,
7475698,CUST_00029,2010-01-01 06:38:00,6.38,Bothell,WA,5411,food,
7475699,CUST_00195,2010-01-01 06:38:00,3.66,ONLINE,,5815,food,
7475700,CUST_00189,2010-01-01 06:39:00,4.95,Johnson City,TN,5411,food,
7475701,CUST_00148,2010-01-01 06:39:00,74.0,Honolulu,HI,5499,food,
7475704,CUST_00026,2010-01-01 06:40:00,28.01,Houston,TX,7538,purchase,
7475705,CUST_00228,2010-01-01 06:40:00,3.5,Somerset,NJ,5411,food,
7475706,CUST_00154,2010-01-01 06:40:00,3.97,Cedar Park,TX,5411,food,
7475707,CUST_00217,2010-01-01 06:41:00,34.68,Chicago,IL,7538,purchase,
7475709,CUST_00125,2010-01-01 06:41:00,105.7,San Francisco,CA,5541,fuel,
7475708,CUST_00125,2010-01-01 06:41:00,87.0,San Francisco,CA,5541,fuel,
7475711,CUST_00110,2010-01-01 06:41:00,4.96,Wethersfield,CT,5812,food,
7475712,CUST_00237,2010-01-01 06:41:00,40.4,ONLINE,,4784,travel,
7475714,CUST_00210,2010-01-01 06:42:00,12.05,Chicago,IL,5499,food,
7475715,CUST_00013,2010-01-01 06:42:00,1.26,New Market,TN,5499,food,
7475717,CUST_00054,2010-01-01 06:42:00,6.96,Corpus Christi,TX,5814,food,
7475718,CUST_00295,2010-01-01 06:43:00,2.92,Farmington,MN,5942,shopping,
7475719,CUST_00149,2010-01-01 06:43:00,3.78,San Antonio,TX,5812,food,
7475720,CUST_00057,2010-01-01 06:43:00,23.44,ONLINE,,4784,travel,
7475721,CUST_00099,2010-01-01 06:44:00,2.52,Waco,TX,5499,food,
7475722,CUST_00199,2010-01-01 06:44:00,6.46,Baltimore,MD,5541,fuel,
7475723,CUST_00044,2010-01-01 06:44:00,12.13,Poughkeepsie,NY,5812,food,
7475724,CUST_00168,2010-01-01 06:44:00,17.78,Milpitas,CA,5912,utilities,
7475725,CUST_00059,2010-01-01 06:44:00,26.13,Cleveland,OH,5912,utilities,
7475726,CUST_00204,2010-01-01 06:45:00,250.03,Las Vegas,NV,7995,entertainment,
7475727,CUST_00217,2010-01-01 06:45:00,52.0,Chicago,IL,5499,food,
7475728,CUST_00032,2010-01-01 06:45:00,3.02,New Braunfels,TX,5541,fuel,
7475729,CUST_00053,2010-01-01 06:45:00,1.68,Oakland,CA,5411,food,
7475730,CUST_00236,2010-01-01 06:46:00,192.29,ONLINE,,7801,entertainment,
7475731,CUST_00177,2010-01-01 06:47:00,0.72,Bronx,NY,5300,shopping,
7475732,CUST_00239,2010-01-01 06:47:00,2.03,Oshkosh,WI,5499,food,
7475733,CUST_00052,2010-01-01 06:47:00,19.72,Barron,WI,5499,food,
7475734,CUST_00293,2010-01-01 06:47:00,46.63,ONLINE,,4784,travel,
7475735,CUST_00100,2010-01-01 06:48:00,2.43,Chicago,IL,5541,fuel,
7475736,CUST_00093,2010-01-01 06:48:00,58.6,Urbandale,IA,5541,fuel,
7475737,CUST_00090,2010-01-01 06:49:00,178.53,ONLINE,,4814,utilities,
7475738,CUST_00239,2010-01-01 06:49:00,25.8,Oshkosh,WI,4121,travel,
7475739,CUST_00010,2010-01-01 06:49:00,100.0,Billings,OK,4829,utilities,
7475740,CUST_00278,2010-01-01 06:49:00,42.68,Killeen,TX,5311,shopping,
7475741,CUST_00139,2010-01-01 06:50:00,-67.0,Claremont,NC,5499,food,
7475742,CUST_00093,2010-01-01 06:50:00,-56.0,Urbandale,IA,5541,fuel,
7475743,CUST_00297,2010-01-01 06:50:00,14.1,Summerville,GA,5921,shopping,
7475744,CUST_00242,2010-01-01 06:50:00,103.79,ONLINE,,4899,utilities,
7475745,CUST_00247,2010-01-01 06:51:00,92.22,Windsor,CO,5411,food,
7475747,CUST_00175,2010-01-01 06:51:00,1.38,Delavan,WI,5541,fuel,
7475749,CUST_00135,2010-01-01 06:51:00,1153.61,Coraopolis,PA,3256,travel,
7475750,CUST_00105,2010-01-01 06:51:00,120.0,Lucedale,MS,4829,utilities,
7475751,CUST_00105,2010-01-01 06:52:00,46.25,Battle Creek,IA,7349,purchase,
7475752,CUST_00142,2010-01-01 06:52:00,10.6,Spring Valley,CA,5942,shopping,
7475753,CUST_00184,2010-01-01 06:52:00,0.88,Los Altos,CA,5411,food,
7475754,CUST_00178,2010-01-01 06:53:00,89.46,Banner Elk,NC,5411,food,
7475755,CUST_00011,2010-01-01 06:53:00,3.41,Merritt Island,FL,5411,food,
7475756,CUST_00201,2010-01-01 06:54:00,68.98,Bethlehem,CT,5655,shopping,
7475758,CUST_00089,2010-01-01 06:55:00,78.66,Lebanon,NH,5311,shopping,
7475759,CUST_00152,2010-01-01 06:55:00,10.64,Arcadia,CA,7802,entertainment,
7475760,CUST_00125,2010-01-01 06:55:00,-87.0,San Francisco,CA,5541,fuel,
7475761,CUST_00007,2010-01-01 06:55:00,4.0,Newark,DE,5812,food,
7475762,CUST_00046,2010-01-01 06:55:00,34.25,Yoakum,TX,7538,purchase,
7475763,CUST_00288,2010-01-01 06:55:00,39.39,ONLINE,,4784,travel,
7475765,CUST_00126,2010-01-01 06:56:00,60.0,Grenada,MS,4829,utilities,
7475766,CUST_00139,2010-01-01 06:57:00,40.72,Claremont,NC,5499,food,
7475767,CUST_00145,2010-01-01 06:57:00,57.39,Andersonville,TN,5411,food,
7475768,CUST_00235,2010-01-01 06:57:00,3.43,Dallas,TX,5814,food,
7475770,CUST_00217,2010-01-01 06:58:00,8.28,Chicago,IL,5499,food,
7475771,CUST_00141,2010-01-01 06:58:00,60.0,Albany,NY,4829,utilities,
7475772,CUST_00032,2010-01-01 06:59:00,38.5,ONLINE,,4784,travel,
7475773,CUST_00235,2010-01-01 06:59:00,100.0,Brooklyn,NY,4829,utilities,
7475774,CUST_00020,2010-01-01 06:59:00,2.36,Lawrence,KS,5411,food,
7475775,CUST_00025,2010-01-01 06:59:00,6.71,Houston,TX,5812,food,
7475776,CUST_00083,2010-01-01 06:59:00,6.9,Oakland City,IN,5411,food,
7475777,CUST_00146,2010-01-01 06:59:00,28.13,ONLINE,,4121,travel,
7475779,CUST_00158,2010-01-01 07:00:00,86.73,Brooklyn,NY,5912,utilities,
7475780,CUST_00202,2010-01-01 07:00:00,8.45,Quincy,MA,5541,fuel,
7475781,CUST_00050,2010-01-01 07:00:00,1.72,Gwynn Oak,MD,5812,food,
7475782,CUST_00148,2010-01-01 07:01:00,56.4,Oakland,CA,5912,utilities,
7475783,CUST_00133,2010-01-01 07:01:00,49.46,ONLINE,,4784,travel,
7475784,CUST_00109,2010-01-01 07:01:00,39.12,Spring Arbor,MI,5942,shopping,
7475785,CUST_00282,2010-01-01 07:01:00,22.39,ONLINE,,4784,travel,
7475786,CUST_00299,2010-01-01 07:02:00,2.16,Waukegan,IL,5411,food,
7475787,CUST_00049,2010-01-01 07:02:00,6.1,Merrill,WI,5921,shopping,
7475789,CUST_00172,2010-01-01 07:02:00,90.0,Arnold,MD,5541,fuel,
7475790,CUST_00141,2010-01-01 07:02:00,2.03,Franklin,MA,5541,fuel,
7475791,CUST_00163,2010-01-01 07:02:00,94.0,Millington,TN,5541,fuel,
7475792,CUST_00277,2010-01-01 07:02:00,-72.0,Kingman,AZ,5499,food,Insufficient Balance
7475793,CUST_00216,2010-01-01 07:02:00,5.37,Massillon,OH,5411,food,
7475794,CUST_00121,2010-01-01 07:02:00,4.6,Vacaville,CA,5411,food,
7475795,CUST_00143,2010-01-01 07:03:00,34.8,Rialto,CA,5311,shopping,
7475798,CUST_00141,2010-01-01 07:03:00,3.82,Ludington,MI,5541,fuel,
7475799,CUST_00243,2010-01-01 07:03:00,156.0,Pacoima,CA,8099,utilities,
7475801,CUST_00081,2010-01-01 07:04:00,57.68,ONLINE,,4784,travel,
7475802,CUST_00287,2010-01-01 07:04:00,80.0,Shipshewana,IN,4829,utilities,
7475803,CUST_00100,2010-01-01 07:05:00,2.61,Dallas,TX,5812,food,
7475804,CUST_00164,2010-01-01 07:05:00,162.91,ONLINE,,4814,utilities,
7475806,CUST_00123,2010-01-01 07:05:00,2.02,Beaverton,OR,5812,food,
7475807,CUST_00157,2010-01-01 07:06:00,48.72,ONLINE,,7996,entertainment,
7475808,CUST_00255,2010-01-01 07:06:00,25.44,Suwanee,GA,7538,purchase,
7475809,CUST_00132,2010-01-01 07:06:00,36.37,Silver Spring,MD,5813,entertainment,
7475810,CUST_00086,2010-01-01 07:06:00,43.27,ONLINE,,4784,travel,
7475811,CUST_00007,2010-01-01 07:07:00,6.74,Newcastle,CA,5812,food,
7475812,CUST_00110,2010-01-01 07:07:00,2.1,Alvin,TX,5411,food,
7475813,CUST_00248,2010-01-01 07:07:00,45.18,Edison,OH,7538,purchase,
7475814,CUST_00003,2010-01-01 07:07:00,2.33,Roswell,NM,5942,shopping,
7475815,CUST_00269,2010-01-01 07:07:00,66.0,Bladensburg,MD,5499,food,
7475816,CUST_00235,2010-01-01 07:07:00,64.0,Dallas,TX,5499,food,
7475817,CUST_00174,2010-01-01 07:08:00,-73.0,Kew Gardens,NY,5541,fuel,
7475818,CUST_00239,2010-01-01 07:08:00,49.17,Oshkosh,WI,7538,purchase,
7475819,CUST_00232,2010-01-01 07:08:00,21.5,Phoenix,AZ,7538,purchase,
7475820,CUST_00163,2010-01-01 07:08:00,41.95,Pompano Beach,FL,5300,shopping,
7475821,CUST_00163,2010-01-01 07:08:00,78.9,Millington,TN,5541,fuel,
7475822,CUST_00121,2010-01-01 07:08:00,28.69,ONLINE,,4121,travel,
7475823,CUST_00247,2010-01-01 07:09:00,100.07,Windsor,CO,5912,utilities,
7475824,CUST_00043,2010-01-01 07:09:00,5.76,Colorado Springs,CO,5812,food,
7475825,CUST_00091,2010-01-01 07:09:00,4.22,Westville,NJ,5541,fuel,
7475827,CUST_00167,2010-01-01 07:09:00,2.17,Donaldsonville,LA,5499,food,
7475828,CUST_00095,2010-01-01 07:09:00,80.0,Boyne City,MI,4829,utilities,
7475829,CUST_00269,2010-01-01 07:09:00,-66.0,Bladensburg,MD,5499,food,
7475830,CUST_00033,2010-01-01 07:09:00,3.48,White House,TN,5812,food,
7475831,CUST_00200,2010-01-01 07:09:00,3.84,Bayport,NY,5541,fuel,
7475832,CUST_00202,2010-01-01 07:10:00,7.65,Little Rock,AR,5411,food,
7475833,CUST_00036,2010-01-01 07:10:00,22.08,ONLINE,,4784,travel,
7475834,CUST_00085,2010-01-01 07:10:00,24.02,Red Oak,IA,5411,food,
7475835,CUST_00074,2010-01-01 07:10:00,2.51,Philadelphia,PA,5411,food,
7475836,CUST_00198,2010-01-01 07:10:00,29.52,ONLINE,,4121,travel,
7475837,CUST_00220,2010-01-01 07:11:00,9.44,Waipahu,HI,5812,food,
7475838,CUST_00126,2010-01-01 07:11:00,8.45,Calhoun City,MS,5411,food,
7475839,CUST_00173,2010-01-01 07:11:00,54.63,ONLINE,,4784,travel,
7475840,CUST_00219,2010-01-01 07:11:00,1.99,Derby,KS,5411,food,
7475841,CUST_00007,2010-01-01 07:11:00,72.85,Thackerville,OK,7995,entertainment,
7475842,CUST_00282,2010-01-01 07:11:00,5.24,Delaplane,VA,5541,fuel,
7475843,CUST_00231,2010-01-01 07:11:00,2.39,Crane,MO,5411,food,
7475844,CUST_00097,2010-01-01 07:12:00,9.42,Atlanta,GA,5541,fuel,
7475845,CUST_00271,2010-01-01 07:12:00,19.64,Chula Vista,CA,4121,travel,
7475846,CUST_00033,2010-01-01 07:12:00,156.29,Gloucester,VA,5912,utilities,
7475847,CUST_00185,2010-01-01 07:12:00,8.03,Snohomish,WA,5411,food,
7475848,CUST_00271,2010-01-01 07:13:00,1.45,Chula Vista,CA,5499,food,
7475849,CUST_00275,2010-01-01 07:13:00,1.31,Tulsa,OK,5912,utilities,
7475850,CUST_00190,2010-01-01 07:13:00,0.48,Tucson,AZ,5499,food,
7475851,CUST_00293,2010-01-01 07:13:00,16.03,ONLINE,,5815,food,
7475852,CUST_00174,2010-01-01 07:14:00,78.14,Kew Gardens,NY,5541,fuel,
7475854,CUST_00036,2010-01-01 07:15:00,149.43,ONLINE,,4814,utilities,
7475855,CUST_00163,2010-01-01 07:15:00,-94.0,Millington,TN,5541,fuel,
7475856,CUST_00070,2010-01-01 07:15:00,1.72,Indianapolis,IN,5499,food,
7475857,CUST_00071,2010-01-01 07:15:00,46.51,ONLINE,,4784,travel,
7475858,CUST_00012,2010-01-01 07:16:00,144.7,Mobile,AL,7996,entertainment,
7475859,CUST_00043,2010-01-01 07:16:00,6.77,Bronx,NY,5411,food,
7475860,CUST_00197,2010-01-01 07:16:00,3.23,Fort Lauderdale,FL,5499,food,
7475861,CUST_00167,2010-01-01 07:17:00,103.92,Islandton,SC,5912,utilities,
7475862,CUST_00165,2010-01-01 07:17:00,45.15,ONLINE,,4784,travel,
7475863,CUST_00269,2010-01-01 07:17:00,94.58,Bladensburg,MD,5499,food,
7475864,CUST_00112,2010-01-01 07:17:00,5.35,Cherry Hill,NJ,5411,food,
7475865,CUST_00093,2010-01-01 07:17:00,24.82,ONLINE,,4121,travel,
7475867,CUST_00249,2010-01-01 07:18:00,39.63,Sodus Point,NY,7538,purchase,
7475868,CUST_00139,2010-01-01 07:18:00,1.78,Houston,TX,5812,food,
7475869,CUST_00212,2010-01-01 07:18:00,60.0,Minneapolis,MN,4829,utilities,
7475870,CUST_00243,2010-01-01 07:19:00,41.64,Hearne,TX,5655,shopping,
7475871,CUST_00289,2010-01-01 07:19:00,180.0,West New York,NJ,4829,utilities,
7475872,CUST_00096,2010-01-01 07:19:00,33.66,ONLINE,,4784,travel,
7475873,CUST_00172,2010-01-01 07:20:00,-90.0,Arnold,MD,5541,fuel,
7475874,CUST_00061,2010-01-01 07:20:00,18.99,Louisville,KY,4121,travel,
7475875,CUST_00286,2010-01-01 07:20:00,42.57,ONLINE,,4814,utilities,
7475876,CUST_00235,2010-01-01 07:20:00,-64.0,Dallas,TX,5499,food,
7475877,CUST_00282,2010-01-01 07:20:00,10.22,Bradenton,FL,5814,food,
7475878,CUST_00191,2010-01-01 07:21:00,8.6,Bristol,NH,5499,food,
7475879,CUST_00088,2010-01-01 07:21:00,60.0,Riverside,CA,4829,utilities,
7475880,CUST_00216,2010-01-01 07:21:00,2.24,Bradenton,FL,5411,food,
7475881,CUST_00049,2010-01-01 07:22:00,37.54,Terre Haute,IN,5300,shopping,Insufficient Balance
7475882,CUST_00277,2010-01-01 07:22:00,72.0,Kingman,AZ,5499,food,Insufficient Balance
7475884,CUST_00187,2010-01-01 07:23:00,103.29,Sutter Creek,CA,4814,utilities,
7475885,CUST_00155,2010-01-01 07:23:00,4.64,Mount Kisco,NY,5814,food,
7475886,CUST_00272,2010-01-01 07:23:00,17.51,ONLINE,,4784,travel,
7475887,CUST_00295,2010-01-01 07:23:00,1.5,Colfax,WI,5411,food,
7475888,CUST_00077,2010-01-01 07:24:00,1.69,Lorain,OH,5812,food,
7475889,CUST_00049,2010-01-01 07:24:00,44.26,Terre Haute,IN,5300,shopping,
7475890,CUST_00298,2010-01-01 07:24:00,32.78,ONLINE,,4784,travel,
7475892,CUST_00174,2010-01-01 07:25:00,73.0,Kew Gardens,NY,5541,fuel,
7475893,CUST_00172,2010-01-01 07:25:00,71.52,Arnold,MD,5541,fuel,
7475895,CUST_00281,2010-01-01 07:25:00,70.92,Alpharetta,GA,7538,purchase,
7475896,CUST_00235,2010-01-01 07:26:00,140.0,Brooklyn,NY,4829,utilities,
7475897,CUST_00055,2010-01-01 07:26:00,1.2,Orchard Park,NY,5812,food,
7475898,CUST_00277,2010-01-01 07:26:00,23.95,Kingman,AZ,5499,food,
7475900,CUST_00050,2010-01-01 07:26:00,11.4,Mount Vernon,NY,5411,food,
7475902,CUST_00084,2010-01-01 07:27:00,5.6,Stuart,FL,5814,food,
7475903,CUST_00160,2010-01-01 07:27:00,3.36,Las Vegas,NV,5541,fuel,
7475904,CUST_00247,2010-01-01 07:27:00,3.47,ONLINE,,4784,travel,
7475905,CUST_00235,2010-01-01 07:27:00,61.28,Dallas,TX,5499,food,
7475907,CUST_00014,2010-01-01 07:28:00,0.93,Edinburgh,IN,5541,fuel,
7475909,CUST_00090,2010-01-01 07:28:00,1.19,Commerce,OK,5499,food,
7475910,CUST_00131,2010-01-01 07:28:00,140.0,Cherry Hill,NJ,4829,utilities,
7475911,CUST_00028,2010-01-01 07:29:00,4.42,Muskogee,OK,5411,food,
7475912,CUST_00291,2010-01-01 07:29:00,24.26,Willowbrook,IL,5812,food,
7475913,CUST_00219,2010-01-01 07:30:00,2.04,Derby,KS,5942,shopping,
7475914,CUST_00032,2010-01-01 07:30:00,6.46,New Braunfels,TX,5411,food,
7475916,CUST_00202,2010-01-01 07:32:00,10.82,Little Rock,AR,5541,fuel,
7475918,CUST_00298,2010-01-01 07:33:00,118.28,ONLINE,,7922,entertainment,
7475919,CUST_00298,2010-01-01 07:33:00,6.17,Gaithersburg,MD,5411,food,
7475920,CUST_00046,2010-01-01 07:33:00,52.12,New York,NY,7538,purchase,
7475921,CUST_00272,2010-01-01 07:33:00,24.63,ONLINE,,4784,travel,
7475922,CUST_00249,2010-01-01 07:33:00,0.71,Sarasota,FL,5499,food,
7475923,CUST_00268,2010-01-01 07:34:00,78.0,Austin,TX,5541,fuel,
7475926,CUST_00028,2010-01-01 07:34:00,78.32,East Northport,NY,5300,shopping,
7475927,CUST_00121,2010-01-01 07:34:00,21.98,ONLINE,,4121,travel,
7475929,CUST_00225,2010-01-01 07:35:00,2.54,Chenango Forks,NY,5814,food,
7475930,CUST_00254,2010-01-01 07:35:00,98.0,El Monte,CA,5499,food,
7475932,CUST_00268,2010-01-01 07:36:00,44.13,Orleans,VT,7538,purchase,
7475933,CUST_00068,2010-01-01 07:36:00,3.38,Cadillac,MI,5942,shopping,
7475934,CUST_00269,2010-01-01 07:37:00,0.82,Batavia,OH,5942,shopping,
7475935,CUST_00253,2010-01-01 07:37:00,104.81,Fresno,CA,5912,utilities,Insufficient Balance
7475936,CUST_00035,2010-01-01 07:37:00,2.28,Murphys,CA,5812,food,
7475938,CUST_00298,2010-01-01 07:37:00,32.28,ONLINE,,4784,travel,
7475939,CUST_00156,2010-01-01 07:37:00,93.4,Monroe,NC,5300,shopping,
7475941,CUST_00141,2010-01-01 07:37:00,11.87,Louisville,KY,5499,food,
7475940,CUST_00141,2010-01-01 07:37:00,55.0,Louisville,KY,5499,food,
7475942,CUST_00254,2010-01-01 07:37:00,-98.0,El Monte,CA,5499,food,
7475944,CUST_00095,2010-01-01 07:38:00,2.57,Staunton,IL,5814,food,
7475947,CUST_00007,2010-01-01 07:38:00,109.61,Angier,NC,5655,shopping,
7475948,CUST_00232,2010-01-01 07:39:00,-64.0,Round Lake,IL,5541,fuel,
7475951,CUST_00247,2010-01-01 07:39:00,6.23,ONLINE,,4784,travel,
7475952,CUST_00101,2010-01-01 07:39:00,3.76,Atlanta,GA,5812,food,
7475953,CUST_00199,2010-01-01 07:39:00,3.49,Vero Beach,FL,5812,food,
7475954,CUST_00043,2010-01-01 07:40:00,52.8,Colorado Springs,CO,7538,purchase,
7475955,CUST_00110,2010-01-01 07:40:00,1.6,Alvin,TX,5812,food,
7475956,CUST_00187,2010-01-01 07:41:00,20.0,ONLINE,,4784,travel,
7475957,CUST_00123,2010-01-01 07:41:00,1.76,Beaverton,OR,5411,food,
7475959,CUST_00268,2010-01-01 07:42:00,75.08,Austin,TX,5541,fuel,
7475960,CUST_00124,2010-01-01 07:42:00,51.0,Olympia,WA,5499,food,
7475961,CUST_00113,2010-01-01 07:42:00,37.69,Bangor,PA,5300,shopping,
7475962,CUST_00266,2010-01-01 07:42:00,5.4,Elk Grove,CA,5411,food,
7475963,CUST_00124,2010-01-01 07:43:00,-51.0,Olympia,WA,5499,food,
7475964,CUST_00081,2010-01-01 07:43:00,55.12,ONLINE,,4784,travel,
7475965,CUST_00026,2010-01-01 07:43:00,2.85,Houston,TX,5411,food,
7475969,CUST_00281,2010-01-01 07:44:00,13.93,ONLINE,,4121,travel,
7475970,CUST_00029,2010-01-01 07:44:00,6.15,Huntington,NY,5411,food,
7475971,CUST_00221,2010-01-01 07:45:00,0.87,Bastrop,TX,5499,food,
7475973,CUST_00225,2010-01-01 07:45:00,54.47,ONLINE,,7801,entertainment,
7475974,CUST_00114,2010-01-01 07:46:00,4.15,Indianapolis,IN,5541,fuel,
7475975,CUST_00079,2010-01-01 07:46:00,4.5,Lorton,VA,5814,food,
7475977,CUST_00002,2010-01-01 07:46:00,7.59,Lincolnton,GA,5812,food,
7475978,CUST_00282,2010-01-01 07:46:00,40.0,Atlanta,GA,4829,utilities,
7475979,CUST_00285,2010-01-01 07:46:00,2.25,Falmouth,MA,5411,food,
7475980,CUST_00025,2010-01-01 07:46:00,22.4,Houston,TX,5812,food,
7475981,CUST_00073,2010-01-01 07:47:00,0.23,Dalton,GA,5812,food,
7475983,CUST_00083,2010-01-01 07:47:00,31.28,ONLINE,,4784,travel,
7475984,CUST_00010,2010-01-01 07:47:00,9.8,Utica,MI,5310,shopping,
7475985,CUST_00037,2010-01-01 07:47:00,8.7,Owego,NY,5812,food,
7475986,CUST_00021,2010-01-01 07:47:00,2.96,Prospect,NY,5411,food,
7475987,CUST_00121,2010-01-01 07:47:00,6.05,Vacaville,CA,5411,food,
7475988,CUST_00243,2010-01-01 07:48:00,55.04,Hearne,TX,5655,shopping,
7475989,CUST_00236,2010-01-01 07:48:00,0.95,Stamford,CT,5411,food,
7475991,CUST_00250,2010-01-01 07:48:00,1.33,Hendersonville,NC,5541,fuel,
7475992,CUST_00254,2010-01-01 07:48:00,12.5,El Monte,CA,5499,food,
7475993,CUST_00293,2010-01-01 07:48:00,120.0,Kailua Kona,HI,4829,utilities,
7475994,CUST_00165,2010-01-01 07:49:00,43.83,ONLINE,,4784,travel,
7475995,CUST_00268,2010-01-01 07:49:00,86.91,Traverse City,MI,5300,shopping,
7475998,CUST_00046,2010-01-01 07:50:00,22.83,Summit Argo,IL,5912,utilities,
7475999,CUST_00232,2010-01-01 07:50:00,75.79,Round Lake,IL,5541,fuel,
7476000,CUST_00141,2010-01-01 07:50:00,-55.0,Louisville,KY,5499,food,
7476001,CUST_00225,2010-01-01 07:51:00,4.72,Richmond,TX,5411,food,
7476002,CUST_00124,2010-01-01 07:51:00,23.58,Olympia,WA,5499,food,
7476003,CUST_00061,2010-01-01 07:51:00,32.86,ONLINE,,4121,travel,
7476004,CUST_00225,2010-01-01 07:51:00,90.1,ONLINE,,7801,entertainment,Insufficient Balance
7476006,CUST_00054,2010-01-01 07:52:00,138.83,Rio Rancho,NM,4814,utilities,
7476007,CUST_00111,2010-01-01 07:53:00,4.43,Sidney,MT,5541,fuel,
7476009,CUST_00201,2010-01-01 07:53:00,2.0,Alhambra,CA,5812,food,
7476010,CUST_00180,2010-01-01 07:53:00,6.51,Puerto Vallarta,Mexico,5541,fuel,
7476011,CUST_00216,2010-01-01 07:54:00,5.14,Auburn,CA,5912,utilities,
7476012,CUST_00268,2010-01-01 07:54:00,-78.0,Austin,TX,5541,fuel,
7476013,CUST_00232,2010-01-01 07:54:00,64.0,Round Lake,IL,5541,fuel,
7476014,CUST_00007,2010-01-01 07:54:00,5.66,Janesville,WI,5812,food,
7476015,CUST_00263,2010-01-01 07:54:00,69.15,ONLINE,,4784,travel,
7476016,CUST_00014,2010-01-01 07:54:00,63.02,ONLINE,,4784,travel,
7476018,CUST_00059,2010-01-01 07:55:00,21.81,ONLINE,,5815,food,
7476019,CUST_00085,2010-01-01 07:56:00,4.45,Gresham,OR,5541,fuel,
7476020,CUST_00094,2010-01-01 07:57:00,4.65,Pleasantville,NJ,5541,fuel,
7476021,CUST_00300,2010-01-01 07:57:00,29.91,Compton,CA,7538,purchase,
7476022,CUST_00234,2010-01-01 07:57:00,10.76,Aurora,CO,5812,food,
7476023,CUST_00253,2010-01-01 07:58:00,76.32,Fresno,CA,5912,utilities,
7476026,CUST_00097,2010-01-01 08:00:00,21.99,Cottage Grove,WI,5814,food,
7476027,CUST_00292,2010-01-01 08:00:00,7.23,Houston,TX,5411,food,
7476028,CUST_00014,2010-01-01 08:00:00,5.27,Andover,KS,5541,fuel,
7476029,CUST_00150,2010-01-01 08:00:00,39.83,ONLINE,,4784,travel,
7476030,CUST_00151,2010-01-01 08:01:00,6.85,Dover,OH,5814,food,
7476031,CUST_00055,2010-01-01 08:01:00,2.23,Selma,AL,5812,food,
7476032,CUST_00131,2010-01-01 08:01:00,1.22,Waldorf,MD,5499,food,
7476033,CUST_00044,2010-01-01 08:01:00,105.71,Hallandale,FL,7802,entertainment,
7476034,CUST_00044,2010-01-01 08:01:00,2.36,Poughkeepsie,NY,5411,food,
7476035,CUST_00289,2010-01-01 08:01:00,0.99,Louisville,IL,5499,food,
7476037,CUST_00281,2010-01-01 08:01:00,0.78,Kerhonkson,NY,5499,food,
7476038,CUST_00005,2010-01-01 08:01:00,1.12,Kansas City,MO,5499,food,
7476039,CUST_00171,2010-01-01 08:01:00,8.21,Brooklyn,NY,5812,food,
7476040,CUST_00053,2010-01-01 08:02:00,1.47,Jerome,ID,5912,utilities,
7476041,CUST_00069,2010-01-01 08:02:00,6.35,Lancaster,SC,5411,food,
7476042,CUST_00084,2010-01-01 08:02:00,23.89,Omaha,NE,5499,food,
7476043,CUST_00040,2010-01-01 08:03:00,60.0,Medford,OR,4829,utilities,
7476044,CUST_00298,2010-01-01 08:03:00,34.31,ONLINE,,4121,travel,
7476045,CUST_00101,2010-01-01 08:03:00,26.76,Atlanta,GA,7538,purchase,
7476046,CUST_00084,2010-01-01 08:03:00,-80.0,Omaha,NE,5499,food,
7476047,CUST_00006,2010-01-01 08:04:00,56.57,Washington,DC,7538,purchase,
7476048,CUST_00172,2010-01-01 08:04:00,6.4,Arnold,MD,5541,fuel,
7476049,CUST_00204,2010-01-01 08:04:00,100.0,Lebanon,IN,4829,utilities,
7476050,CUST_00110,2010-01-01 08:04:00,14.37,Wethersfield,CT,5310,shopping,
7476051,CUST_00298,2010-01-01 08:05:00,1.59,Muskegon,MI,5499,food,
7476052,CUST_00291,2010-01-01 08:05:00,130.92,Mifflinville,PA,5912,utilities,
7476053,CUST_00037,2010-01-01 08:05:00,8.2,Oakland,CA,5812,food,
7476054,CUST_00263,2010-01-01 08:05:00,87.37,ONLINE,,4784,travel,
7476056,CUST_00089,2010-01-01 08:05:00,2.14,North Bend,NE,5541,fuel,
7476057,CUST_00275,2010-01-01 08:05:00,2.4,Tulsa,OK,5411,food,
7476058,CUST_00091,2010-01-01 08:06:00,37.17,ONLINE,,4784,travel,
7476060,CUST_00152,2010-01-01 08:06:00,45.91,Seattle,WA,5251,shopping,
7476061,CUST_00225,2010-01-01 08:07:00,4.57,Garwood,TX,5942,shopping,
7476063,CUST_00279,2010-01-01 08:07:00,3.02,Plattsburgh,NY,5411,food,
7476064,CUST_00150,2010-01-01 08:07:00,5.66,Hollywood,FL,5411,food,
7476065,CUST_00003,2010-01-01 08:07:00,2.22,Lordsburg,NM,5812,food,
7476068,CUST_00209,2010-01-01 08:08:00,3.36,Marietta,GA,5411,food,
7476069,CUST_00010,2010-01-01 08:08:00,0.72,Fort Gibson,OK,5812,food,
7476070,CUST_00105,2010-01-01 08:08:00,-66.0,Hawarden,IA,5541,fuel,
7476071,CUST_00230,2010-01-01 08:08:00,82.74,Clinton Township,MI,5300,shopping,
